date,time,node,role,site,utilization_pct,latency_ms,jitter_ms,packet_loss_pct,errors,bgp_events,ospf_events,route_changes,tunnel_state,tunnel_loss_pct,tunnel_latency_ms,rekey_count,flow_bytes,flow_packets,application_type,voice_latency_ms,video_packet_loss,erp_response_time_ms,database_latency_ms,application_traffic_drop_pct,severity,affected_nodes,affected_sites,affected_service,fault_id,network_state,future_fault_type,time_to_impact_minutes,recovery_time_minutes
2024-01-07,00:33:00,ce-br4,CE,branch4,30.66,7.474,1.904,0.0292,0,0,0,0,1,0.1459,5.845,0,18562868,46587,VIDEO,19.281,0.3221,54.028,6.805,0.8227,low,"[""ce-br4""]","[""branch4""]","[""VIDEO""]",F000,degrading,link_degradation,70,0
2024-01-07,00:33:00,ce-hub1,CE,hub1,23.93,2.766,1.287,0.0966,1,0,0,0,1,0.1845,7.89,0,10618946,20725,VIDEO,23.796,0.3887,98.922,2.667,0.9222,low,"[""ce-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,link_degradation,70,0
2024-01-07,00:33:00,p-core1,P,dc1,32.38,7.092,1.574,0.165,0,0,0,0,1,0.0108,3.729,0,48016069,27735,VOICE,16.484,0.1254,95.972,2.629,0.8507,low,"[""p-core1""]","[""dc1""]","[""VOICE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:33:00,p-core2,P,dc1,35.71,3.408,1.109,0.2775,1,0,0,0,1,0.1109,6.707,0,35582717,14794,WEB,11.819,0.0814,76.601,1.067,0.5149,medium,"[""p-core2""]","[""dc1""]","[""WEB""]",F000,degrading,link_degradation,70,0
2024-01-07,00:34:00,ce-dc1,CE,dc1,45.31,4.355,0.961,0.2068,0,0,0,0,1,0.196,6.358,0,23421409,46194,WEB,21.99,0.2667,78.323,5.967,0.5765,medium,"[""ce-dc1""]","[""dc1""]","[""WEB""]",F000,degrading,link_degradation,70,0
2024-01-07,00:34:00,ce-hub1,CE,hub1,18.09,8.088,1.467,0.0603,2,1,0,0,1,0.1055,6.233,0,5659294,37106,VOICE,19.456,0.1039,150.37,3.072,0.282,low,"[""ce-hub1""]","[""hub1""]","[""VOICE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:34:00,p-core1,P,dc1,26.52,9.143,2.642,0.123,0,0,0,2,1,0.1939,7.97,0,26171219,14184,VOICE,16.535,0.4441,113.203,9.093,0.1079,low,"[""p-core1""]","[""dc1""]","[""VOICE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:34:00,pe-dc1,PE,dc1,29.18,5.653,2.492,0.0096,2,0,0,0,1,0.0288,5.597,0,39259810,9510,ERP,15.261,0.1111,157.119,6.278,0.0331,low,"[""pe-dc1""]","[""dc1""]","[""ERP""]",F000,degrading,link_degradation,70,0
2024-01-07,00:34:00,pe-hub2,PE,hub2,44.4,4.088,2.654,0.0958,0,0,0,0,1,0.1072,4.182,0,44432241,38041,VIDEO,14.705,0.4864,152.152,9.454,0.9731,low,"[""pe-hub2""]","[""hub2""]","[""VIDEO""]",F000,degrading,link_degradation,70,0
2024-01-07,00:35:00,ce-hub2,CE,hub2,29.4,6.638,0.882,0.0405,0,0,0,0,1,0.1902,3.521,0,14378105,48812,VOICE,26.172,0.3451,58.504,2.68,0.3756,low,"[""ce-hub2""]","[""hub2""]","[""VOICE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:35:00,p-core1,P,dc1,49.79,3.659,1.932,0.2425,1,0,0,1,1,0.1432,6.122,0,40931927,44029,VIDEO,25.541,0.0761,78.313,8.785,0.4036,low,"[""p-core1""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_degradation,70,0
2024-01-07,00:35:00,p-core2,P,dc1,39.49,6.706,1.733,0.0461,1,0,0,0,1,0.1951,4.145,0,21852114,18177,ERP,20.284,0.4348,196.484,3.23,0.722,low,"[""p-core2""]","[""dc1""]","[""ERP""]",F000,degrading,link_degradation,70,0
2024-01-07,00:35:00,pe-dc2,PE,dc1,41.12,9.458,2.347,0.0292,0,0,0,0,1,0.009,4.275,0,11463833,12599,DATABASE,19.673,0.0678,98.146,4.504,0.4292,low,"[""pe-dc2""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:35:00,pe-hub1,PE,hub1,45.68,5.205,2.207,0.2592,0,0,0,0,1,0.0661,7.732,0,5558864,26535,WEB,23.115,0.3104,170.096,6.112,0.503,medium,"[""pe-hub1""]","[""hub1""]","[""WEB""]",F000,degrading,link_degradation,70,0
2024-01-07,00:36:00,ce-br1,CE,branch1,44.45,3.465,1.556,0.2532,1,1,0,0,1,0.0844,3.496,0,14702505,32932,VIDEO,28.684,0.1028,124.469,1.03,0.0975,low,"[""ce-br1""]","[""branch1""]","[""VIDEO""]",F000,degrading,link_degradation,70,0
2024-01-07,00:36:00,ce-hub1,CE,hub1,20.77,2.544,0.616,0.24,0,0,0,1,1,0.0046,4.935,0,20513130,41081,ERP,28.197,0.0168,50.383,9.271,0.4472,low,"[""ce-hub1""]","[""hub1""]","[""ERP""]",F000,degrading,link_degradation,70,0
2024-01-07,00:36:00,pe-dc1,PE,dc1,35.97,5.319,1.655,0.0751,2,0,0,0,1,0.0894,3.732,0,33013905,6544,DATABASE,22.187,0.0577,68.257,1.813,0.4299,low,"[""pe-dc1""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:36:00,pe-hub1,PE,hub1,27.76,7.916,1.962,0.1736,0,0,0,0,1,0.1714,5.655,0,27300955,18582,VOICE,14.391,0.3719,143.696,2.361,0.2747,low,"[""pe-hub1""]","[""hub1""]","[""VOICE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:36:00,pe-hub2,PE,hub2,28.0,11.159,1.455,0.2763,0,0,1,0,1,0.0286,4.823,0,16186933,29395,ERP,29.076,0.3134,147.811,8.909,0.8001,low,"[""pe-hub2""]","[""hub2""]","[""ERP""]",F000,degrading,link_degradation,70,0
2024-01-07,00:37:00,ce-br1,CE,branch1,25.2,4.935,1.491,0.2823,1,0,0,0,1,0.009,3.013,0,13985385,15893,DATABASE,27.601,0.2854,198.242,4.056,0.2729,medium,"[""ce-br1""]","[""branch1""]","[""DATABASE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:37:00,ce-br5,CE,branch5,15.72,3.292,0.604,0.0722,0,1,0,0,1,0.024,8.622,0,21157759,7534,DATABASE,20.479,0.1793,174.178,5.117,0.6587,low,"[""ce-br5""]","[""branch5""]","[""DATABASE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:37:00,ce-hub1,CE,hub1,18.69,10.722,1.848,0.1948,0,0,0,0,1,0.0945,7.795,0,42272566,27446,ERP,17.476,0.0099,105.746,2.886,0.9564,low,"[""ce-hub1""]","[""hub1""]","[""ERP""]",F000,degrading,link_degradation,70,0
2024-01-07,00:37:00,p-core1,P,dc1,33.06,2.21,2.102,0.1964,2,0,0,0,1,0.0938,9.621,0,5974640,1782,VOICE,23.728,0.2924,140.31,6.316,0.3443,low,"[""p-core1""]","[""dc1""]","[""VOICE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:37:00,pe-dc1,PE,dc1,24.4,8.352,2.548,0.2435,0,0,0,0,1,0.1187,7.704,0,42773733,40489,VOICE,23.811,0.4539,198.158,9.692,0.5616,low,"[""pe-dc1""]","[""dc1""]","[""VOICE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:38:00,ce-br1,CE,branch1,16.22,3.552,2.318,0.1913,2,0,0,0,1,0.0036,5.08,0,37707509,30031,DATABASE,19.36,0.1542,125.625,4.38,0.8638,low,"[""ce-br1""]","[""branch1""]","[""DATABASE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:38:00,ce-br2,CE,branch2,45.75,11.061,1.414,0.0138,0,0,0,0,1,0.1666,6.28,0,26917357,8993,ERP,19.426,0.0752,96.987,5.374,0.4057,medium,"[""ce-br2""]","[""branch2""]","[""ERP""]",F000,degrading,link_degradation,70,0
2024-01-07,00:38:00,ce-br4,CE,branch4,29.52,8.98,1.503,0.0076,1,0,0,0,1,0.1161,9.417,0,33895678,21486,WEB,24.811,0.3892,140.963,4.971,0.3097,low,"[""ce-br4""]","[""branch4""]","[""WEB""]",F000,degrading,link_degradation,70,0
2024-01-07,00:38:00,ce-br5,CE,branch5,24.82,4.581,1.092,0.1964,0,0,0,0,1,0.0429,7.592,0,5162227,23729,WEB,19.818,0.1813,58.96,1.866,0.7496,low,"[""ce-br5""]","[""branch5""]","[""WEB""]",F000,degrading,link_degradation,70,0
2024-01-07,00:38:00,ce-dc1,CE,dc1,41.94,9.549,2.293,0.158,1,0,0,0,1,0.1066,2.335,0,41644752,28143,DATABASE,13.057,0.1179,51.248,2.078,0.6529,low,"[""ce-dc1""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:39:00,ce-br5,CE,branch5,48.28,9.456,2.878,0.1735,1,1,0,0,1,0.1591,7.014,0,41517795,7220,VOICE,16.836,0.4566,142.165,3.268,0.6414,low,"[""ce-br5""]","[""branch5""]","[""VOICE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:39:00,ce-hub1,CE,hub1,18.55,4.401,1.038,0.2894,0,0,0,2,1,0.025,8.984,0,28201608,34666,VIDEO,12.848,0.4004,52.165,5.769,0.2392,low,"[""ce-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,link_degradation,70,0
2024-01-07,00:39:00,ce-hub2,CE,hub2,19.66,2.948,1.578,0.0177,0,0,0,0,1,0.0882,4.082,0,42245758,18223,WEB,29.345,0.3379,97.142,9.759,0.7761,low,"[""ce-hub2""]","[""hub2""]","[""WEB""]",F000,degrading,link_degradation,70,0
2024-01-07,00:39:00,p-core1,P,dc1,22.36,10.991,1.185,0.0732,1,0,0,0,1,0.0368,5.121,0,4125981,7718,WEB,20.039,0.3818,152.237,9.627,0.422,low,"[""p-core1""]","[""dc1""]","[""WEB""]",F000,degrading,link_degradation,70,0
2024-01-07,00:39:00,pe-hub1,PE,hub1,39.12,3.918,0.822,0.2907,0,0,0,0,1,0.1891,2.913,0,21482888,48791,VOICE,22.366,0.2658,172.988,8.465,0.5518,low,"[""pe-hub1""]","[""hub1""]","[""VOICE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:40:00,ce-br2,CE,branch2,40.4,9.124,1.086,0.2458,1,0,0,0,1,0.0192,2.486,0,33267912,43958,VIDEO,24.917,0.0046,97.277,3.845,0.2557,medium,"[""ce-br2""]","[""branch2""]","[""VIDEO""]",F000,degrading,link_degradation,70,0
2024-01-07,00:40:00,ce-br4,CE,branch4,39.85,4.962,2.274,0.048,0,0,0,0,1,0.0224,3.243,0,49578076,41004,WEB,21.769,0.2116,91.936,6.539,0.6883,low,"[""ce-br4""]","[""branch4""]","[""WEB""]",F000,degrading,link_degradation,70,0
2024-01-07,00:40:00,p-core2,P,dc1,32.81,7.287,1.703,0.0778,0,0,1,0,1,0.1446,9.187,0,41355743,11843,VIDEO,23.151,0.3151,162.719,8.843,0.5898,low,"[""p-core2""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_degradation,70,0
2024-01-07,00:40:00,pe-dc2,PE,dc1,24.63,3.586,1.335,0.1014,0,0,0,0,1,0.0542,2.419,0,38766716,2785,DATABASE,23.85,0.1533,122.294,8.234,0.0055,low,"[""pe-dc2""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_degradation,70,0
2024-01-07,00:40:00,pe-hub2,PE,hub2,23.89,11.27,1.862,0.2279,1,0,0,0,1,0.0922,9.19,0,32191001,18447,VIDEO,28.677,0.0458,135.788,6.539,0.9453,low,"[""pe-hub2""]","[""hub2""]","[""VIDEO""]",F000,degrading,link_degradation,70,0
2024-01-07,00:41:00,ce-br3,CE,branch3,36.33,6.989,2.686,0.1405,0,0,1,0,1,0.0041,4.731,0,32056832,46377,VOICE,14.534,0.3223,147.775,8.098,0.3401,low,"[""ce-br3""]","[""branch3""]","[""VOICE""]",F000,degrading,link_degradation,69,0
2024-01-07,00:41:00,ce-hub2,CE,hub2,35.1,3.118,1.842,0.1217,0,0,0,0,1,0.1151,8.345,0,40496739,6983,DATABASE,25.95,0.0633,156.003,3.39,0.9944,low,"[""ce-hub2""]","[""hub2""]","[""DATABASE""]",F000,degrading,link_degradation,69,0
2024-01-07,00:41:00,p-core1,P,dc1,38.89,7.493,1.421,0.1251,0,1,0,0,1,0.0104,3.138,0,5099410,12359,DATABASE,22.275,0.1657,121.788,6.944,0.0996,low,"[""p-core1""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_degradation,69,0
2024-01-07,00:41:00,p-core2,P,dc1,45.74,5.655,2.491,0.126,0,0,0,0,1,0.0266,3.426,0,3031198,36999,ERP,28.985,0.2355,133.07,2.172,0.4527,low,"[""p-core2""]","[""dc1""]","[""ERP""]",F000,degrading,link_degradation,69,0
2024-01-07,00:41:00,pe-hub2,PE,hub2,30.32,5.269,0.619,0.0646,0,0,0,0,1,0.1998,5.674,0,7840194,36755,DATABASE,12.531,0.0149,198.889,5.86,0.8607,low,"[""pe-hub2""]","[""hub2""]","[""DATABASE""]",F000,degrading,link_degradation,69,0
2024-01-07,00:42:00,ce-br5,CE,branch5,21.65,10.375,2.056,0.1654,0,1,0,0,1,0.0008,9.99,0,39206991,23382,ERP,17.768,0.1676,122.845,4.529,0.6434,low,"[""ce-br5""]","[""branch5""]","[""ERP""]",F000,degrading,link_degradation,68,0
2024-01-07,00:42:00,ce-hub1,CE,hub1,34.18,4.035,0.937,0.1942,0,1,0,0,1,0.19,9.034,0,23479891,15068,VIDEO,15.413,0.4102,143.726,7.867,0.3835,low,"[""ce-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,link_degradation,68,0
2024-01-07,00:42:00,ce-hub2,CE,hub2,19.73,2.281,1.703,0.2173,1,0,0,0,1,0.0445,3.483,0,45876563,10765,VOICE,24.83,0.3088,85.104,1.985,0.986,low,"[""ce-hub2""]","[""hub2""]","[""VOICE""]",F000,degrading,link_degradation,68,0
2024-01-07,00:42:00,p-core1,P,dc1,41.0,2.8,2.937,0.0689,0,0,0,0,1,0.0532,4.511,0,47690382,36201,ERP,19.764,0.1417,96.297,3.095,0.3141,low,"[""p-core1""]","[""dc1""]","[""ERP""]",F000,degrading,link_degradation,68,0
2024-01-07,00:42:00,pe-dc2,PE,dc1,42.74,11.74,2.321,0.0116,0,0,0,1,1,0.0015,2.433,0,30546306,45113,VIDEO,29.24,0.2405,136.618,8.47,0.954,low,"[""pe-dc2""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_degradation,68,0
2024-01-07,00:43:00,ce-br1,CE,branch1,16.2,11.335,1.903,0.0754,2,1,0,0,1,0.1291,4.236,0,8833226,6835,ERP,28.903,0.3265,98.996,3.396,0.4247,medium,"[""ce-br1""]","[""branch1""]","[""ERP""]",F000,degrading,link_degradation,67,0
2024-01-07,00:43:00,ce-hub2,CE,hub2,34.08,3.537,0.878,0.1724,1,0,0,0,1,0.1989,8.472,0,41676304,42605,ERP,29.889,0.4744,118.738,1.048,0.2502,low,"[""ce-hub2""]","[""hub2""]","[""ERP""]",F000,degrading,link_degradation,67,0
2024-01-07,00:43:00,pe-dc2,PE,dc1,46.78,4.714,1.546,0.0611,0,1,0,0,1,0.0073,6.798,0,32098844,16873,WEB,11.977,0.3716,84.034,8.262,0.0285,low,"[""pe-dc2""]","[""dc1""]","[""WEB""]",F000,degrading,link_degradation,67,0
2024-01-07,00:43:00,pe-hub1,PE,hub1,31.25,2.579,1.03,0.2108,0,0,0,0,1,0.1321,2.83,0,7559517,16692,VIDEO,27.194,0.1211,135.313,2.388,0.5028,low,"[""pe-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,link_degradation,67,0
2024-01-07,00:43:00,pe-hub2,PE,hub2,23.64,10.998,1.843,0.0704,0,0,0,0,1,0.196,8.616,0,35678602,19236,DATABASE,22.164,0.1435,55.819,7.941,0.0412,low,"[""pe-hub2""]","[""hub2""]","[""DATABASE""]",F000,degrading,link_degradation,67,0
2024-01-07,00:44:00,ce-br4,CE,branch4,44.13,5.505,0.974,0.2846,0,0,0,0,1,0.0182,2.653,0,41626464,39827,DATABASE,14.552,0.4465,65.134,2.702,0.3578,medium,"[""ce-br4""]","[""branch4""]","[""DATABASE""]",F000,degrading,link_degradation,66,0
2024-01-07,00:44:00,ce-dc1,CE,dc1,45.29,7.78,0.985,0.2989,1,0,0,0,1,0.1505,2.061,0,13735337,36228,ERP,24.281,0.0056,145.411,2.76,0.9467,low,"[""ce-dc1""]","[""dc1""]","[""ERP""]",F000,degrading,link_degradation,66,0
2024-01-07,00:44:00,p-core2,P,dc1,20.49,5.657,2.211,0.2641,0,0,0,0,1,0.0379,7.362,0,4433179,19288,ERP,10.137,0.4756,173.357,8.552,0.5072,low,"[""p-core2""]","[""dc1""]","[""ERP""]",F000,degrading,link_degradation,66,0
2024-01-07,00:44:00,pe-dc1,PE,dc1,39.8,8.543,0.549,0.1161,0,0,0,0,1,0.047,9.683,0,30073912,25532,VIDEO,10.582,0.3967,89.771,3.692,0.4676,low,"[""pe-dc1""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_degradation,66,0
2024-01-07,00:44:00,pe-hub1,PE,hub1,29.15,6.272,2.695,0.1383,0,0,0,0,1,0.0964,6.219,0,27847458,45149,ERP,25.043,0.3371,183.511,1.614,0.4221,low,"[""pe-hub1""]","[""hub1""]","[""ERP""]",F000,degrading,link_degradation,66,0
2024-01-07,00:45:00,ce-br5,CE,branch5,15.09,6.765,0.564,0.1428,1,0,0,0,1,0.1546,6.338,0,42237980,43274,ERP,24.479,0.0212,104.451,8.85,0.1609,low,"[""ce-br5""]","[""branch5""]","[""ERP""]",F000,degrading,link_degradation,65,0
2024-01-07,00:45:00,ce-dc1,CE,dc1,28.48,6.06,2.045,0.0378,1,0,0,0,1,0.1714,5.539,0,37077351,44653,VOICE,22.348,0.2347,118.759,7.32,0.4264,low,"[""ce-dc1""]","[""dc1""]","[""VOICE""]",F000,degrading,link_degradation,65,0
2024-01-07,00:45:00,ce-hub1,CE,hub1,16.45,6.637,0.96,0.1265,0,0,0,1,1,0.0716,7.839,0,22648340,44222,VIDEO,14.016,0.3685,71.119,8.965,0.0474,low,"[""ce-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,link_degradation,65,0
2024-01-07,00:45:00,pe-dc1,PE,dc1,41.65,4.906,0.731,0.1668,1,0,0,0,1,0.1082,9.836,0,35958078,4143,VIDEO,14.012,0.244,181.629,7.14,0.879,low,"[""pe-dc1""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_degradation,65,0
2024-01-07,00:45:00,pe-hub2,PE,hub2,24.43,7.884,2.324,0.1967,1,0,0,0,1,0.158,8.817,0,42146296,38605,WEB,15.426,0.3722,78.129,3.525,0.6441,low,"[""pe-hub2""]","[""hub2""]","[""WEB""]",F000,degrading,link_degradation,65,0
2024-01-07,00:46:00,ce-br3,CE,branch3,42.01,8.159,2.088,0.0818,0,0,0,0,1,0.0429,6.513,0,41104467,25367,ERP,23.717,0.4029,147.372,4.895,0.4257,low,"[""ce-br3""]","[""branch3""]","[""ERP""]",F000,degrading,link_degradation,64,0
2024-01-07,00:46:00,ce-hub1,CE,hub1,34.79,6.106,2.627,0.1999,0,0,1,1,1,0.0219,2.289,0,11859621,3432,VIDEO,28.962,0.2931,79.205,2.988,0.265,low,"[""ce-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,link_degradation,64,0
2024-01-07,00:46:00,p-core2,P,dc1,38.37,6.351,2.627,0.2344,0,0,0,0,1,0.1293,9.465,0,46242348,30410,WEB,13.119,0.1234,154.705,3.784,0.3617,low,"[""p-core2""]","[""dc1""]","[""WEB""]",F000,degrading,link_degradation,64,0
2024-01-07,00:46:00,pe-dc2,PE,dc1,37.48,2.104,1.931,0.0421,0,0,0,0,1,0.1381,6.421,0,35215987,37297,WEB,22.796,0.1573,70.114,4.357,0.9706,low,"[""pe-dc2""]","[""dc1""]","[""WEB""]",F000,degrading,link_degradation,64,0
2024-01-07,00:46:00,pe-hub1,PE,hub1,39.96,9.322,1.506,0.2276,1,0,0,0,1,0.0283,5.776,0,33850823,46251,VOICE,25.951,0.3435,170.942,8.919,0.8316,medium,"[""pe-hub1""]","[""hub1""]","[""VOICE""]",F000,degrading,link_degradation,64,0
2024-01-07,00:47:00,ce-br2,CE,branch2,32.23,10.068,2.834,0.2921,1,0,0,0,1,0.1232,4.836,0,40685976,16527,VIDEO,27.616,0.3706,122.729,9.809,0.3997,medium,"[""ce-br2""]","[""branch2""]","[""VIDEO""]",F000,degrading,link_degradation,63,0
2024-01-07,00:47:00,ce-br3,CE,branch3,21.0,4.406,2.964,0.2731,0,0,0,1,1,0.1007,8.189,0,28144019,49406,WEB,21.702,0.0984,80.704,7.211,0.2026,low,"[""ce-br3""]","[""branch3""]","[""WEB""]",F000,degrading,link_degradation,63,0
2024-01-07,00:47:00,ce-dc1,CE,dc1,43.44,4.138,0.651,0.0387,0,0,0,1,1,0.1773,5.893,0,22471052,22844,WEB,20.622,0.1988,190.151,6.613,0.7152,low,"[""ce-dc1""]","[""dc1""]","[""WEB""]",F000,degrading,link_degradation,63,0
2024-01-07,00:47:00,pe-dc2,PE,dc1,32.64,10.762,1.557,0.2302,0,0,0,0,1,0.001,2.262,0,22417687,2705,WEB,28.789,0.0341,183.435,4.882,0.5316,low,"[""pe-dc2""]","[""dc1""]","[""WEB""]",F000,degrading,link_degradation,63,0
2024-01-07,00:47:00,pe-hub1,PE,hub1,18.68,9.168,1.813,0.2724,0,0,0,0,1,0.1471,3.241,0,18598510,18022,VIDEO,13.016,0.3577,59.226,2.774,0.991,medium,"[""pe-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,link_degradation,63,0
2024-01-07,00:48:00,ce-dc1,CE,dc1,29.07,2.247,1.448,0.1302,0,0,0,0,1,0.0576,8.831,0,44687411,19892,DATABASE,12.036,0.2853,99.692,6.138,0.2567,low,"[""ce-dc1""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_degradation,62,0
2024-01-07,00:48:00,ce-hub1,CE,hub1,43.42,5.118,2.032,0.2081,0,0,0,0,1,0.1836,3.678,0,49524832,7210,VIDEO,25.659,0.2757,185.674,7.07,0.7474,low,"[""ce-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,link_degradation,62,0
2024-01-07,00:48:00,p-core1,P,dc1,44.74,3.017,0.742,0.0777,0,0,0,0,1,0.0608,2.64,0,18537975,30216,VIDEO,22.103,0.048,75.218,6.605,0.4814,low,"[""p-core1""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_degradation,62,0
2024-01-07,00:48:00,pe-dc1,PE,dc1,41.99,10.457,0.501,0.2546,0,0,1,0,1,0.0953,9.131,0,37939015,26364,WEB,14.678,0.0,132.345,2.217,0.2573,low,"[""pe-dc1""]","[""dc1""]","[""WEB""]",F000,degrading,link_degradation,62,0
2024-01-07,00:48:00,pe-hub2,PE,hub2,23.29,3.403,2.382,0.201,0,0,0,1,1,0.1467,8.188,0,35663281,48650,VIDEO,26.933,0.4709,145.489,6.494,0.173,low,"[""pe-hub2""]","[""hub2""]","[""VIDEO""]",F000,degrading,link_degradation,62,0
2024-01-07,00:49:00,ce-br3,CE,branch3,36.57,5.717,0.533,0.1939,0,0,0,0,1,0.136,9.01,0,37488659,31928,VIDEO,23.711,0.1412,161.154,7.388,0.2792,low,"[""ce-br3""]","[""branch3""]","[""VIDEO""]",F000,degrading,link_degradation,61,0
2024-01-07,00:49:00,ce-hub1,CE,hub1,30.39,6.303,1.189,0.1399,0,0,0,0,1,0.0457,2.868,0,20504676,45708,VIDEO,21.584,0.3024,54.541,6.907,0.9865,low,"[""ce-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,link_degradation,61,0
2024-01-07,00:49:00,ce-hub2,CE,hub2,41.73,5.602,1.953,0.2782,0,0,0,0,1,0.1487,5.937,0,49533767,22319,VOICE,19.409,0.1505,140.805,4.987,0.543,medium,"[""ce-hub2""]","[""hub2""]","[""VOICE""]",F000,degrading,link_degradation,61,0
2024-01-07,00:49:00,pe-hub1,PE,hub1,23.24,3.044,1.975,0.0484,3,0,0,0,1,0.1355,2.832,0,36701197,20980,VOICE,26.201,0.1011,160.716,7.376,0.7706,low,"[""pe-hub1""]","[""hub1""]","[""VOICE""]",F000,degrading,link_degradation,61,0
2024-01-07,00:49:00,pe-hub2,PE,hub2,35.88,2.052,2.786,0.156,0,0,0,0,1,0.1414,7.858,0,1577061,10645,ERP,28.648,0.4224,53.892,1.246,0.9466,low,"[""pe-hub2""]","[""hub2""]","[""ERP""]",F000,degrading,link_degradation,61,0
2024-01-07,00:50:00,ce-br1,CE,branch1,20.19,5.737,1.743,0.2503,0,0,0,0,1,0.131,4.315,0,47791581,7219,WEB,19.615,0.1134,114.225,1.051,0.3959,low,"[""ce-br1""]","[""branch1""]","[""WEB""]",F000,degrading,link_degradation,60,0
2024-01-07,00:50:00,ce-hub1,CE,hub1,25.82,7.85,2.361,0.1117,0,1,0,0,1,0.0976,6.826,0,29468344,21654,WEB,19.666,0.3659,184.62,3.765,0.1039,low,"[""ce-hub1""]","[""hub1""]","[""WEB""]",F000,degrading,link_degradation,60,0
2024-01-07,00:50:00,p-core2,P,dc1,41.84,7.327,2.475,0.0387,2,0,1,1,1,0.0817,2.912,0,35461879,31327,WEB,21.145,0.4513,59.977,1.717,0.9997,low,"[""p-core2""]","[""dc1""]","[""WEB""]",F000,degrading,link_degradation,60,0
2024-01-07,00:50:00,pe-dc2,PE,dc1,23.17,3.1,0.951,0.012,0,0,0,0,1,0.145,9.281,0,3673339,49356,VIDEO,12.155,0.3078,164.531,4.164,0.1815,low,"[""pe-dc2""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_degradation,60,0
2024-01-07,00:50:00,pe-hub1,PE,hub1,48.81,4.731,1.259,0.2073,0,0,0,0,1,0.1227,8.371,0,7872243,18061,WEB,20.736,0.3263,80.32,2.244,0.6748,low,"[""pe-hub1""]","[""hub1""]","[""WEB""]",F000,degrading,link_degradation,60,0
2024-01-07,00:51:00,ce-br3,CE,branch3,46.85,10.328,0.721,0.2675,1,0,0,0,1,0.1667,6.206,0,5683235,7486,DATABASE,12.722,0.153,55.475,2.185,0.5975,medium,"[""ce-br3""]","[""branch3""]","[""DATABASE""]",F000,degrading,link_degradation,59,0
2024-01-07,00:51:00,ce-dc1,CE,dc1,29.5,10.914,1.673,0.2839,0,1,0,0,1,0.0163,3.798,0,13812926,41966,VIDEO,25.833,0.3904,168.656,8.075,0.3247,low,"[""ce-dc1""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_degradation,59,0
2024-01-07,00:51:00,ce-hub2,CE,hub2,29.11,5.894,2.666,0.2124,1,0,0,0,1,0.1277,2.486,0,16758410,49380,WEB,22.618,0.4542,181.596,8.2,0.7492,low,"[""ce-hub2""]","[""hub2""]","[""WEB""]",F000,degrading,link_degradation,59,0
2024-01-07,00:51:00,pe-dc1,PE,dc1,15.68,11.141,0.709,0.1248,0,0,0,0,1,0.0175,2.434,0,42121846,27851,WEB,13.826,0.491,176.703,5.029,0.5803,medium,"[""pe-dc1""]","[""dc1""]","[""WEB""]",F000,degrading,link_degradation,59,0
2024-01-07,00:51:00,pe-hub1,PE,hub1,27.98,4.173,2.862,0.0791,0,0,0,0,1,0.0029,4.273,0,13943224,49083,VOICE,24.597,0.1628,50.366,3.595,0.3749,low,"[""pe-hub1""]","[""hub1""]","[""VOICE""]",F000,degrading,link_degradation,59,0
